"verm_initial_correct_hits","verm_initial_correct_passes","verm_delayed_correct_hits","verm_delayed_correct_passes","vism_initial_correct_hits","vism_initial_correct_passes","vism_delayed_correct_hits","vism_delayed_correct_passes","sdc_correct","sdc_errors","stroop_simple_reaction_time","stroop_stroop_correct","stroop_stroop_reaction_time_correct","stroop_stroop_commission_errors","stroop_complex_correct","stroop_complex_reaction_time_correct","stroop_complex_commission_errors","sat_average_correct_rt","cpt_omission_errors","cpt_commission_errors","cpt_choice_reaction_time_correct","sat_correct_AND_sat_errors","ftt_right_taps_average","ftt_left_taps_average"
0.991860936309318,-0.013107867103163,0.698291333082559,-0.00712918275021486,0.183357814095636,-0.100757011621835,0.0962281107748136,-0.038391254645727,-0.00144404468222735,-0.103283068381284,0.0936157201332888,0.0415439660541637,0.0171196598404558,-0.0287959358205231,0.181509996697419,0.066292440853547,-0.0882599839680197,0.0287960422072076,-0.00248173916254825,-0.000169355527579427,0.0449081489523165,-0.0612145774952707,0.0381730659538503,0.0976232300161736
-0.013107867103163,0.995315648214049,-0.0332144374703731,0.250730238966389,0.0459983389558499,0.150376451868527,-0.0651729458265594,0.19906968541971,0.0814876172611886,0.078521227826491,0.0784539744593387,-0.0740955556274549,0.0690994332746136,-0.0226250675065665,0.121505090156908,0.147835780787122,0.0105764181061822,0.119732478177337,-0.0376479144880136,0.0685253187477761,0.104974132233652,0.121313747164288,0.057713981424715,0.0417000191971667
0.698291333082559,-0.0332144374703731,1.00054952974809,-0.000783181058555519,0.201037478724885,-0.0878056260132515,0.148731088514481,-0.0691266026689814,-0.0262951422207471,-0.0699267162605409,0.0681476377951488,0.0120657145792263,-0.00861169718705242,-0.101890683298251,0.196065295550004,0.0254623799852395,-0.0385715940633245,0.0390923973233788,-0.075118854481704,0.00111975179482439,-0.0784031223061174,-0.0229900141321377,0.0578791169415915,0.0791713367395886
-0.00712918275021486,0.250730238966389,-0.000783181058555519,0.988543877695579,0.0298928708022031,0.208849309500941,-0.0975536187651868,0.209375242988723,0.0923450456305842,-0.0857787469850869,0.0320579663102163,0.0338879645412962,0.0838926186760048,0.0112263713651763,0.00661250054687672,-0.00609399164127504,0.114348759888126,-0.0358616703416596,0.0640838138279576,0.0801361430038137,0.0629514263173349,0.18529235761421,0.0285512133372047,-0.0939254791842006
0.183357814095636,0.0459983389558499,0.201037478724885,0.0298928708022031,1.00633292993148,-0.109997328539179,0.527277472227151,-0.0661215270895368,0.0416937681515679,-0.0398507492568048,-0.117849127353852,0.0603571699591325,0.0505089646852638,-0.0858503974983698,0.168189520024487,-0.0277050231572111,-0.0380908224112267,-0.0260205536879986,0.118558531218907,0.0217408633786389,-0.00421430473059977,-0.0429767603504228,-0.125587470863879,-0.0582887654030079
-0.100757011621835,0.150376451868527,-0.0878056260132515,0.208849309500941,-0.109997328539179,1.00398314330019,-0.167792426498615,0.395689149325924,0.252303594727719,-0.0149130333544589,-0.101927901196762,0.0840731049007498,0.063931591802241,-0.00381718960759956,0.100712080567286,0.0820249331634602,0.0277064298151616,0.0895457675280545,-0.0205072071774213,0.136259948717561,-0.00483397926154944,0.143572225139047,0.0477284417818869,0.108762067168796
0.0962281107748136,-0.0651729458265594,0.148731088514481,-0.0975536187651868,0.527277472227151,-0.167792426498615,1.00451379920535,-0.0899752917735867,-0.0559300075013977,-0.0343530479267928,-0.126270059260401,-0.00566650340667932,-0.0145155641952754,-0.068682108785597,-0.0415155813567136,-0.00325311142840069,-0.0541638743743619,0.0513189069402034,0.0375439261824624,-0.0645198659045167,-0.00167982996167275,-0.0571968001577876,-0.0296394456536438,0.0431513198713812
-0.038391254645727,0.19906968541971,-0.0691266026689814,0.209375242988723,-0.0661215270895368,0.395689149325924,-0.0899752917735867,1.0053892614228,0.204982674107156,-0.0892376314613059,-0.0761100395827431,0.0675832167263848,0.12156424027164,0.107184603726488,0.0618392299363089,0.120884905253687,0.106874475076734,0.149177373815416,0.132882238530224,0.148256566994954,-0.0509670072613241,0.279183069914127,0.0500369329196615,0.106917744010506
-0.00144404468222735,0.0814876172611886,-0.0262951422207471,0.0923450456305842,0.0416937681515679,0.252303594727719,-0.0559300075013977,0.204982674107156,1,-0.0388778635590825,0.112876048610107,0.160519551212431,0.360101576569318,0.0986278722996641,0.115626191208313,0.261861893488661,0.0247001250898888,0.344542017445787,0.107155438562365,0.192657133319755,0.211810591235005,0.407077116357245,0.229207381929352,0.279001647172006
-0.103283068381284,0.078521227826491,-0.0699267162605409,-0.0857787469850869,-0.0398507492568048,-0.0149130333544589,-0.0343530479267928,-0.0892376314613059,-0.0388778635590825,1,-0.0377603536417001,0.00264659451013419,-0.13365987403912,0.0390731955571687,-0.0388713615963098,-0.122806924775478,-0.0126513424274459,-0.0814635076253993,-1.88774294816258e-05,0.0105990194295866,-0.0641080328949554,-0.0417557811167188,-0.114569940784705,-0.14752152955756
0.0936157201332888,0.0784539744593387,0.0681476377951488,0.0320579663102163,-0.117849127353852,-0.101927901196762,-0.126270059260401,-0.0761100395827431,0.112876048610107,-0.0377603536417001,1,0.053601395885981,0.297382772608704,-0.187975427502737,0.117739069938324,0.471918578929551,-0.0828885218670222,0.222565009054467,-0.0683337617580981,-0.0638390468937718,0.350859158878263,0.126264109729902,0.280348864447429,0.153339054736199
0.0415439660541637,-0.0740955556274549,0.0120657145792263,0.0338879645412962,0.0603571699591325,0.0840731049007498,-0.00566650340667932,0.0675832167263848,0.160519551212431,0.00264659451013419,0.053601395885981,1.00145241786402,0.269441528458596,0.139923763872441,-0.00760009691537699,0.0533123511632417,-0.0828699736793682,0.162695932866944,0.0648342201641107,-0.0331196134995793,0.0827010999149853,0.130788708747619,0.143399648137446,0.09136361883962
0.0171196598404558,0.0690994332746136,-0.00861169718705242,0.0838926186760048,0.0505089646852638,0.063931591802241,-0.0145155641952754,0.12156424027164,0.360101576569318,-0.13365987403912,0.297382772608704,0.269441528458596,1.02514188602341,-0.0865055180512173,0.0953213577680921,0.589632394694571,-0.081742279850557,0.462116314416818,0.121879097139811,0.0296050201761302,0.432222397328084,0.374785380341236,0.186421344363087,0.220017857114939
-0.0287959358205231,-0.0226250675065665,-0.101890683298251,0.0112263713651763,-0.0858503974983698,-0.00381718960759956,-0.068682108785597,0.107184603726488,0.0986278722996641,0.0390731955571687,-0.187975427502737,0.139923763872441,-0.0865055180512173,0.99065008117901,-0.150352169177117,-0.287948379825761,0.0481609843457433,-0.0223620468330027,-0.0211165229039746,0.147306168164246,-0.05221072298454,0.0538469161967214,0.140321479465701,0.0501804035440385
0.181509996697419,0.121505090156908,0.196065295550004,0.00661250054687672,0.168189520024487,0.100712080567286,-0.0415155813567136,0.0618392299363089,0.115626191208313,-0.0388713615963098,0.117739069938324,-0.00760009691537699,0.0953213577680921,-0.150352169177117,0.988110459472809,0.208531823528046,0.0995382059234086,-0.0287840316636976,-0.0237852404827802,0.0917327009470985,-0.0257759534376734,-0.00509715547959345,0.101558905247664,0.0407387337154793
0.066292440853547,0.147835780787122,0.0254623799852395,-0.00609399164127504,-0.0277050231572111,0.0820249331634602,-0.00325311142840069,0.120884905253687,0.261861893488661,-0.122806924775478,0.471918578929551,0.0533123511632417,0.589632394694571,-0.287948379825761,0.208531823528046,0.989869411764269,-0.13999295410504,0.374586080414418,0.000333595929204964,0.0379411637183206,0.452746270816638,0.314837193903146,0.25447162256604,0.314681028855249
-0.0882599839680197,0.0105764181061822,-0.0385715940633245,0.114348759888126,-0.0380908224112267,0.0277064298151616,-0.0541638743743619,0.106874475076734,0.0247001250898888,-0.0126513424274459,-0.0828885218670222,-0.0828699736793682,-0.081742279850557,0.0481609843457433,0.0995382059234086,-0.13999295410504,0.992728206269473,-0.00577712506482184,-0.0868505680369722,0.117310466917941,-0.158392257848997,0.245571661501066,0.00139464389977449,-0.0494338086354728
0.0287960422072076,0.119732478177337,0.0390923973233788,-0.0358616703416596,-0.0260205536879986,0.0895457675280545,0.0513189069402034,0.149177373815416,0.344542017445787,-0.0814635076253993,0.222565009054467,0.162695932866944,0.462116314416818,-0.0223620468330027,-0.0287840316636976,0.374586080414418,-0.00577712506482184,0.980481862929563,0.155717633157372,0.154108751488742,0.298036788539704,0.476287118330874,0.213172693355244,0.199863141251573
