"verm_initial_correct_hits","verm_initial_correct_passes","verm_delayed_correct_hits","verm_delayed_correct_passes","vism_initial_correct_hits","vism_initial_correct_passes","vism_delayed_correct_hits","vism_delayed_correct_passes","sdc_correct","sdc_errors","stroop_simple_reaction_time","stroop_stroop_correct","stroop_stroop_reaction_time_correct","stroop_stroop_commission_errors","stroop_complex_correct","stroop_complex_reaction_time_correct","stroop_complex_commission_errors","sat_average_correct_rt","cpt_omission_errors","cpt_commission_errors","cpt_choice_reaction_time_correct","sat_correct_AND_sat_errors","ftt_right_taps_average","ftt_left_taps_average"
1.73874668455834,-0.245979722627829,0.956730010876382,0.0389443055847652,0.895868719623966,-0.185578356511481,0.604156388626215,-0.154492146502733,0.390075194566246,-0.0950598101349887,0.634015245851884,0.840281359966209,0.676885359170902,-0.00152180264695447,1.725432890019,0.336084845478628,0.0497253725300794,0.0762798885668896,1.2106377758965,0.234123524324061,0.299197754699352,0.28638245458345,0.256119763480296,0.403286735374994
-0.245979722627829,2.30831143927379,-0.142401925712856,1.08481957431769,-0.440916537211716,0.569088017391319,-0.182276900877313,0.579546986487579,0.393299234218593,-0.0084482728315122,0.24602147978772,0.633067598081492,0.280352072964689,0.40207223261812,0.697174593117037,0.196763543937577,0.380166246599514,0.0168043165084007,0.335741063282263,0.497076259421701,0.110218998787354,0.693606090357786,0.25748458342853,0.250874565757563
0.956730010876382,-0.142401925712856,1.47434942132675,-0.238395238814789,0.642407205191962,-0.127768636637068,0.581595900777803,-0.184524833278551,0.230000922666632,-0.0739721577341776,0.460899760878169,0.606736379710635,0.382130415072331,0.0563088835124324,0.692086797553063,0.236283961945131,0.0457559948980259,0.0722651638361788,0.489345855302003,-0.054515812817606,0.101223951060983,0.152955046780273,0.139971555219467,0.313409938659882
0.0389443055847652,1.08481957431769,-0.238395238814789,2.33063488551446,-0.145246668032957,0.572367148815775,-0.207824169617435,0.842048100151431,0.419116940555658,0.0290182534949941,0.334766656006019,1.49732371674123,0.741380347077479,0.378741411491642,1.12645071695005,0.437077045121198,0.29598139264067,0.00471101362422302,0.692443191989206,0.564643258136097,0.281045446664235,0.837465780847155,0.205428972218468,0.28337244959824
0.895868719623966,-0.440916537211716,0.642407205191962,-0.145246668032957,1.99542870579706,-0.292192918331732,1.18290310490468,-0.378719751878821,0.500750809679513,-0.050874911786706,0.988051341865067,0.948769685688278,0.887044626187215,0.116311051773301,2.0936010955642,0.573298964615361,-0.0166736416892279,0.106222107014532,1.57973425986124,0.196280831589481,0.362455419245393,0.557774219097071,0.433675208107762,0.425145051062608
-0.185578356511481,0.569088017391319,-0.127768636637068,0.572367148815775,-0.292192918331732,1.34518832192509,-0.387254460639377,0.726974802770119,0.153269190251954,-0.0817546000499261,0.280930919362416,0.286142449227665,0.323446158541793,0.145862207620516,0.0319725511609446,0.271980560896582,-0.0702019531700606,0.185548901937896,0.323611400053382,0.281843649320949,0.0908093157520218,0.214094952527265,0.202450078434702,0.239090936978808
0.604156388626215,-0.182276900877313,0.581595900777803,-0.207824169617435,1.18290310490468,-0.387254460639377,2.02819631559716,-0.673575946039558,0.265141935288356,-0.0673989184665394,0.269207994967622,0.115910652216345,0.126991632005754,0.00917771358731954,1.29681480447868,0.0691808867058204,0.0273350047481806,-0.0671200787627115,0.950216608548905,0.118343628271769,0.245717790269312,-0.000282872380344653,0.205320644664735,0.129672750131186
-0.154492146502733,0.579546986487579,-0.184524833278551,0.842048100151431,-0.378719751878821,0.726974802770119,-0.673575946039558,1.87347046780776,0.375739251812612,-0.015222890254144,0.429335677448135,1.09528649558823,0.864662630290192,0.3076372269784,0.220416156297117,0.610987352036425,0.0582127737855498,0.180397918268914,0.116863302592634,0.33071009423836,0.00809282966208687,0.583533100319972,0.15388209437157,0.181635949847521
0.390075194566246,0.393299234218593,0.230000922666632,0.419116940555658,0.500750809679513,0.153269190251954,0.265141935288356,0.375739251812612,1.63138415033124,0.145307185383306,0.969974825200827,1.97653329243016,1.59758939987094,0.746370818930876,2.49817546801568,1.03213540683713,0.510966813112432,0.565158298413039,1.40744529119097,0.645534924200801,0.52739875389428,1.40321581159221,0.544957224453747,0.558086101557366
-0.0950598101349887,-0.0084482728315122,-0.0739721577341776,0.0290182534949941,-0.050874911786706,-0.0817546000499261,-0.0673989184665394,-0.015222890254144,0.145307185383306,0.62581371546288,-0.121785086662951,0.0895025566386105,-0.0286329939457692,0.0900645216598476,1.33272043712779,-0.0601152302817061,0.131378064336818,-0.197046613928288,-0.169354850877819,0.0625308143184778,-0.071830341321142,-0.0620808559688798,0.00300733915034781,-0.057014624669525
